"V1","V2"
-0.0036244027379885,0.00228757343822741
-0.0205679440091839,-0.0144336618966455
-0.0231957334730161,-0.00720604728102848
-0.0203950236059037,-0.0154731521198303
-0.00384230931391996,-0.00260242681123002
-0.00874554313462826,-0.00626642732431818
-0.00791508591393299,-0.0116373202917339
-0.033020750488866,-0.0238473072008626
-0.0180878161627077,-0.0124497184143482
-0.0582831219929853,-0.0235304278860954
-0.0174553492537174,-0.0166893384210216
-0.0176778481211295,0.00375666315732279
-0.0308467978397468,-0.0253302795732273
-0.0136816691114303,-0.010343032636016
-0.0325267401357869,-0.0281467025628162
-0.014350488355417,-0.0104439158257698
-0.0174833482909967,-0.0168529441145443
-0.0177642144481693,-0.00673022257736057
-0.0125248488696415,-0.00250862180850288
-0.0455049944977313,-0.0360470963463922
-0.0236559172085,-0.0169517489069599
-0.0352159091607267,-0.0199510778095126
-0.0168782692653606,-0.0135650731736755
-0.0340020266454462,-0.0277549142414771
-0.0171670203239306,-0.022416913173076
-0.0321617777809629,-0.0237463645334423
-0.0377806518328354,-0.0289007696440075
-0.0147906122268352,-0.00837557503474203
-0.046542127694837,-0.0470995419707323
-0.0492365198822826,-0.0395930070005039
-0.0184401328076538,-0.0154400445805217
-0.0173147551298273,-0.00885259192344624
-0.0203005629304064,-0.00787570835016099
-0.0143007231463324,-0.0183930911424719
-0.0384722187111439,-0.0315481816896328
-0.00602004624236221,0.00711667652466583
-0.026061529664843,-0.0176719930971297
-0.0260032858551466,-0.0259220466701879
-0.008413407275068,-0.00296266854719809
-0.0208429407599149,-0.0166662835698386
-0.0181361489404555,-0.00191418838431171
-0.0318853163035838,-0.0189470274263848
-0.0107050932075655,-0.00320063323190055
-0.00810297098896565,-0.00104101945999275
-0.068526452667669,-0.0355974162598048
0.0126027478411827,-0.00751442117893039
-0.0333883483799744,-0.0262598100373738
-0.0149508626058572,-0.0174903851403564
-0.0605193381629108,-0.0437670784672775
-0.0492236787196156,-0.0352403171090179
-0.0265406275779802,-0.025498830019124
-0.00527149509891525,-0.00686385476173711
-0.020851132131676,-0.0045177328995535
-0.00580581129246184,-0.000321063265902541
-0.0176467056397192,-0.0033900441810202
-0.0326398390307977,-0.0191234424821011
-0.0503585875347396,-0.0324643499516204
-0.0206086051328658,-0.0100950139214887
-0.0176367999843152,-0.0174879767905226
-0.0193179095248452,-0.0150142042480932
-0.0391632397527852,-0.0240493422645837
-0.0339027626640758,-0.0245014262634063
-0.0332042084704377,-0.0174366159896996
-0.00767864273689116,-0.00802974845960661
0.000388336449240627,-0.00916798946527735
-0.015895474570938,-0.0134307945496483
-0.0315016915869234,-0.0223309589551763
-0.0133706899909836,-0.00402991214518379
0.00990562200595908,0.00884161710806518
-0.0201652221143073,-0.0104861160048979
-0.00583463653140985,-0.00234717373614537
-0.0264467492037942,-0.0129197783277599
-0.026452516121854,-0.0202483594113211
-0.0265781861098077,-0.0230088929675126
-0.00155225337350241,-0.0071883945188109
-0.00996705553160226,-0.0036605938722766
-0.0342697637624269,-0.027268456733123
-0.0252694475119717,-0.0243551945831875
-0.0173846656598346,-0.0135519491558033
-0.0268786465711316,-0.0232908322950767
-0.0216867924844961,-0.00812378889698391
-0.0305343499774771,-0.0239567271522164
-0.0183024888839448,-0.0102569486596748
-0.0303563387775736,-0.0266701919799762
0.0148919133810881,0.00443956895129162
-0.0186913587718071,-0.0178642004220513
-0.0229725750678198,-0.0220823854080668
0,0
-0.0681849683920426,-0.0339559905385768
-0.034433426841986,-0.0333824351629506
-0.00563537216828092,-0.000184700527397012
-0.0287824361217441,-0.0288473253192255
-0.00721226267174046,-0.00280112537849865
-0.0352511418600113,-0.0299972306584291
-0.0646412747706608,-0.0470583961474505
-0.0169199974201409,-0.0281706362019869
-0.010747132775513,0.00357915772452023
-0.0326486503341842,-0.0257897515020134
-0.0402397280840154,-0.0256243341618107
-0.014698076367749,-0.00934324414111226
-0.0592695828631229,-0.0299449644704312
-0.0329701124008018,-0.0310887780191924
-0.0360509520723735,-0.0201476350122306
-0.027673733708143,-0.0262192745482646
-0.0163952406570426,-0.0117315754048229
-0.0270893906075099,-0.0121636764834954
