"V1","V2","V3","V4"
-0.00134155629844976,-0.00645410466768007,-0.0299370159020579,-0.015273314635951
0.00457031257768375,-0.00665204308095185,-0.0288592175095571,-0.0119641666423208
-0.0155788480377808,-0.00440143552756414,-0.0306974523805479,-0.0120215027342004
-0.00238382823299116,-0.00355387310203808,-0.0332351540954746,-0.0132878995593634
-0.00190077256541578,-0.00225766499537298,-0.0349303318547447,-0.00928509621581415
-0.018294060284285,-0.00654910631927474,-0.0329568572004808,-0.00842488356849064
0,0,0,0
-0.0100993837034591,-0.013043956056927,-0.0339576261597253,-0.0134868489860083
-0.0176450050829101,-0.00689261959064104,-0.032046088729618,-0.00865750404793991
-0.0151073929689868,-0.0120830798605904,-0.0314474258327174,-0.0130718447998843
0.00285654970096944,-0.002869828215563,-0.0289290862515303,-0.00682912127972622
-0.00590231438150074,-0.00804869094933692,-0.0323991452575069,-0.0119070366988957
-0.00885317460595694,-0.0119333644879043,-0.0324707396422448,-0.0132382338291453
-0.0407852080197736,-0.0118712493711678,-0.030980131829585,-0.0126966087688086
-0.0155042229015423,-0.0116069574241376,-0.0359992821222685,-0.0155746216327562
